hmm,frame,x [nm],y [nm],sigma [nm],intensity [photon],offset [photon],bkgstd [photon],uncertainty [nm]
1,16,18954.62102,28298.8006,119.434316,4220.782039,35.07247534,24.71977204,4.712576239
1,16,19362.36143,29738.9929,122.0204112,8836.975865,47.70795976,47.22941959,4.322903567
1,16,20355.93304,20603.94575,124.787646,20916.78098,69.12083744,139.2535439,5.430481761
1,16,20777.83223,30971.47926,122.4735175,6430.920586,36.56191032,37.30986928,4.762666359
1,16,21463.89691,3932.294082,125.8883809,6194.085645,34.85660459,34.74456342,4.877876728
1,16,23021.08402,29001.40742,123.3078828,8720.579797,42.90323928,47.59798374,4.497825367
1,16,30558.56125,8853.568063,124.0435031,2883.2869,22.48381943,19.73195067,5.935196655
1,16,31582.63241,26425.08946,118.5741018,3228.941391,28.23588953,24.07828946,5.82745347
1,16,32375.56021,11407.72512,124.7467866,5469.205543,34.15456365,31.49486064,4.943639097
1,16,32423.11006,21494.77853,125.0527161,3874.225902,35.03076743,25.66023372,5.73543015
1,17,4055.497668,17095.93961,120.2858386,4236.340596,23.87148726,25.58523573,4.898649103
1,17,6488.321847,14901.08181,116.0281933,3216.747465,23.380794,22.20765121,5.244314556
1,17,7086.613254,24237.04289,120.9201909,3998.076201,27.41664924,27.6477529,5.582339402
1,17,7798.526841,13532.274,115.4425366,7102.508697,39.58673297,30.35511018,3.263801014
1,17,7864.929937,25490.74588,122.8235803,6439.424138,41.62871572,37.69148179,4.826068437
1,17,9170.355712,18725.74931,122.4672496,7893.771767,38.23000939,38.27347622,4.015570696
1,17,9766.379858,9597.024422,123.9090735,6214.26074,32.68038008,33.30969995,4.5484306
1,17,10179.05998,28448.40333,121.5362649,4798.030868,26.02696747,28.21555621,4.836986874
1,17,11698.77618,5682.392296,113.1446111,3789.450649,26.448174,30.45395109,5.644273174
1,17,12398.66189,15179.01792,113.6603196,13322.68209,69.27131002,61.17251247,3.229099753
1,17,13037.57213,30833.62083,122.2494015,9740.683116,44.97996936,43.9314016,3.708124747
1,17,13100.73434,27997.23321,122.1603188,13806.56426,52.59381062,79.57036916,4.571205106
1,17,15331.16507,16748.84118,121.6504957,6704.811923,35.15853997,35.3306795,4.309031944
1,17,18381.60656,15888.84839,126.7062762,8536.859255,44.9301287,47.84581432,4.857846368
1,17,18494.11393,19651.02722,121.8458556,9153.423233,54.6841289,56.18545947,4.887802094
1,17,18962.01837,28309.39411,120.0574582,4265.334823,36.20291108,24.86716664,4.735569398
1,17,19360.4035,29742.41218,125.0259021,8411.647358,49.81348034,50.82398962,5.077268882
1,17,19381.20094,26921.07545,127.3659356,24090.72308,73.59015394,130.6403741,4.623534927
1,17,20359.94563,20603.59207,122.3158122,20163.45603,74.33516631,127.0393356,4.951263319
1,17,20775.46398,30970.08948,126.2593945,6633.185424,34.44961819,41.19442585,5.357457098
1,17,21262.70387,15095.31377,126.1096578,13228.1618,58.23543405,86.7819972,5.508045194
1,17,21468.07794,3926.858867,123.3857449,6395.088184,38.37473147,38.36543385,4.97841771
1,17,24320.15593,22566.57074,125.3867069,18548.67262,84.81553998,111.163473,4.960207386
1,17,30328.59834,8004.0646,114.8448459,2751.666772,26.06783855,20.42539508,5.539062653
1,17,30560.77135,8857.544021,122.6288364,2770.382786,23.10400329,18.21372488,5.640901242
1,17,31582.40643,26423.38375,121.6843632,3288.619794,25.57392495,20.79423633,5.306217342
1,18,4040.135371,17092.48653,118.6755065,4183.212325,25.10627714,25.62474324,4.840999651
1,18,6470.220953,14895.67603,117.6160522,3384.344782,26.57379316,18.94476047,4.509609727
1,18,7067.144598,24232.53667,126.0316665,4279.275443,25.93857731,30.89538169,6.246898488
1,18,7775.847008,13520.72332,126.6358071,8420.380956,36.12330778,44.79239802,4.629939213
1,18,10168.37548,28442.29215,121.7428728,4679.30903,25.73103738,31.84871952,5.524272491
1,18,11684.91008,5675.101895,124.0833152,4011.382159,25.31353286,22.92179841,4.970851388
1,18,12375.39419,15175.70416,119.6704169,15166.03458,68.33059965,100.6268203,5.011306144
1,18,18479.53141,19639.5314,124.0288368,9555.918926,56.39206075,57.64400199,4.969210319
1,18,18943.87892,28294.23679,125.3825015,4544.319703,34.38328518,31.83707205,6.002835421
1,18,19351.94756,29739.56279,126.0154695,9548.091217,52.14215986,56.93282074,5.068933674
1,18,31568.0673,26417.67174,126.0159473,3535.591177,26.09405006,22.80197969,5.721022896
1,19,4053.275521,17097.15494,115.6172451,3894.516812,26.79488041,21.86719538,4.322179208
1,19,6477.272891,14897.39469,116.6713166,3302.106104,25.97906029,19.41963371,4.634405892
1,19,7787.72021,13529.19511,118.92438,8590.309791,41.47119906,44.03807514,3.972322151
1,19,9169.499518,18722.25483,123.5314162,8615.44081,34.70527817,45.12583331,4.350524321
1,19,10173.71235,28441.59005,125.4138075,4726.583074,23.61494923,28.16639999,5.192297303
1,19,11696.76182,5679.226333,118.0734469,3789.762911,28.81733825,22.07201215,4.636357707
1,19,12390.09789,15180.34226,115.6526814,14407.38079,68.75312546,71.64014143,3.577509371
1,19,13033.54726,30834.98539,124.757902,10357.36634,46.29457104,52.62566154,4.275999241
1,19,13100.52298,27993.63715,125.9778906,11809.4934,42.26306278,82.42202028,5.846526195
1,19,14432.9453,20425.44245,121.794799,14170.59181,67.90282668,80.56454488,4.483393827
1,19,17377.32352,16987.14592,127.2865315,13543.51392,58.97938902,78.34592976,4.971706773
1,19,18487.11673,19647.43941,123.6412698,10082.19937,55.91703944,61.57809192,4.987972806
1,19,18961.14357,28297.64977,121.8494359,5243.141587,40.45205742,28.63024128,4.531951226
1,19,19355.26072,29739.61942,124.4156077,10319.49393,56.39760876,59.2729094,4.763507446
1,19,20773.27501,30961.83629,125.3221959,7835.966829,40.58415848,48.57678022,5.236922117
1,19,23006.86215,28996.29435,126.9181143,11021.59078,46.111072,76.37980007,5.900718425
1,19,30319.63416,8010.94701,121.4160431,2758.262884,27.31115504,19.44115677,5.870898047
1,19,32368.14034,11409.99383,127.2981425,5923.993112,35.67563007,36.22428212,5.39399726
1,20,4044.469484,17094.05293,125.8880721,4292.103585,23.25132825,21.51960957,4.554019653
1,20,6471.182408,14901.9193,117.7794735,3312.544058,25.46573929,17.52172804,4.336583869
1,20,7783.722821,13526.74749,121.184865,8315.988349,39.5351549,40.89984285,3.9743183
1,20,7859.813607,25493.61851,127.3753273,5935.527905,33.766418,32.39535073,4.87962512
1,20,9165.52479,18725.15461,122.7950355,8489.157374,37.70533653,42.0953886,4.099025711
1,20,9755.71531,9597.93571,125.6022113,5697.994022,29.61568296,28.13034953,4.371401454
1,20,10177.09702,28441.95184,122.6108793,4407.560154,24.85231223,27.34752794,5.179727419
1,20,11686.92548,5679.039007,120.974253,3930.513357,24.59025238,26.12206595,5.402931002
1,20,12387.32882,15180.66161,117.0390879,14324.82483,69.60476052,77.22707266,3.94694062
1,20,13034.40239,30831.18473,123.160778,10310.61612,44.81794288,55.77102411,4.419167985
1,20,13094.8113,27996.26378,125.8714709,10753.57211,42.56778593,60.75839379,4.790733181
1,20,14428.3986,20427.32397,120.7908577,13078.98814,65.35223697,80.30009646,4.755014965
1,20,15334.01354,16743.35542,125.888871,5873.012412,34.69710326,34.78262135,5.13452953
1,20,18380.99036,15887.10961,127.2215317,8862.175733,46.19931534,49.56927506,4.879211396
1,20,18486.71717,19643.60373,125.3773683,10048.68475,56.33535219,60.27914415,5.03921948
1,20,18952.49081,28292.91443,126.2079615,4860.205279,37.52607263,26.56177699,4.866252638
1,20,19373.4143,26919.69198,125.6624756,25361.73131,106.3205196,133.9934671,4.386985594
1,20,19355.13787,29739.04768,127.3565371,10123.79091,50.92707959,49.699203,4.31450154
1,20,20775.25536,30966.38578,125.0829688,7691.696525,38.65390744,44.79819316,4.931152682
1,20,21461.34766,3923.881076,123.6675431,5908.292619,35.64365076,36.89205128,5.203873534
1,20,30549.21046,8854.821398,126.0275226,2859.126169,22.0014731,20.16342658,6.272394173
1,20,31571.69066,26420.18415,116.9072239,3489.971438,27.97890579,28.55036507,6.126397748
1,21,4048.128313,17096.87519,118.6325919,4374.059123,25.13552139,24.84842959,4.524491229
1,21,6469.179539,14902.00352,119.8689664,3677.118731,26.79536262,23.60651201,5.181635568
1,21,7777.091404,13520.07648,125.4717985,8900.721913,38.3718757,44.06637644,4.252540513
1,21,9160.196524,18726.09641,126.4263935,8572.288565,37.40518003,38.94263156,4.004914087
1,21,9754.130874,9601.15154,125.5997679,6055.278666,30.34422992,29.95688731,4.359392287
1,21,10164.28265,28442.43562,123.1170318,4563.157507,27.68715793,26.61523153,4.936807807
1,21,11689.93978,5678.018936,122.5293828,3945.374802,25.13880928,22.14597699,4.793141321
1,21,12385.23362,15177.3392,120.1262316,14830.91766,73.30148716,80.39502193,4.167768906
1,21,13089.90443,27989.92997,127.2879293,11909.61974,45.58767719,73.83033204,5.326707007
1,21,14424.63151,20427.60396,126.909201,13859.45479,64.29105896,70.33932834,4.36646117
1,21,18947.11443,28294.71525,125.9317022,4670.417016,39.35786054,31.89049533,5.906382339
1,22,4044.372658,17101.52777,120.3528516,4563.042111,26.3171628,28.52773827,5.02508019
1,22,6482.378219,14896.88366,114.9341458,3358.422885,26.36315472,19.78879229,4.511083446
1,22,7072.970938,24246.66977,124.3223148,4070.835543,27.23125537,22.60118579,4.864015354
1,22,7791.610506,13531.31371,121.7991931,7979.486803,39.17319769,37.94922597,3.905596502
1,22,7864.474256,25489.65882,126.8419795,6828.303155,37.9296303,40.53336557,5.180252033
1,22,9167.744033,18733.18604,125.3707283,8453.215808,36.02419635,43.7807794,4.433215501
1,22,9763.44175,9599.948158,125.6557871,6275.104809,31.73876949,35.57079323,4.902964608
1,22,10182.36162,28442.06179,122.0166396,4623.050745,25.14895646,26.66531603,4.804934421
1,22,11699.74137,5681.698772,111.7496629,3999.45221,27.83093275,32.55193281,5.560008025
1,22,12392.30833,15178.22991,118.2012295,14469.31512,65.68654187,74.76105728,3.865202226
1,22,13031.08116,30839.18743,123.0557871,10745.42249,45.10733588,55.03873365,4.189439286
1,22,13100.38865,27997.21786,123.6976615,12499.8735,49.19516479,75.93175308,4.935965465
1,22,15337.47285,16741.46444,121.0352162,6584.600136,34.265561,39.03407681,4.742270802
1,22,18499.91447,19645.49128,119.7833069,10337.97855,62.14801298,59.37705642,4.427660165
1,22,18954.2172,28300.76397,119.6888352,4165.868753,36.4826702,25.99377137,4.996912541
1,22,19355.02531,29743.79628,124.8114274,8997.889996,49.16743079,53.5061234,4.973905118
1,22,20355.02486,20601.72399,126.224655,21600.95204,70.68641386,149.0128102,5.748223883
1,22,21464.32975,3934.365494,121.2867409,6454.483102,36.49790946,33.77761712,4.269745794
1,22,23019.64598,28995.65755,122.7247137,9861.370883,46.26485101,56.23417017,4.6163451
1,22,24319.3502,22565.11617,126.6792956,19525.53068,93.46544755,119.6638565,5.167094743
1,22,30323.50375,8012.846198,121.8804931,2905.443167,25.58754877,18.75516628,5.472099521
1,22,31583.19743,26421.62295,121.4972969,3428.127254,28.05029457,22.7899022,5.500770044
1,22,32432.76122,21495.18163,121.9913341,3934.253478,35.68014956,25.43609147,5.35816274
1,23,4047.261785,17092.723,122.3007574,4515.875628,25.87362873,22.61164344,4.297515218
1,23,6464.239507,14901.58359,120.7522291,3607.002626,23.96722608,21.17476177,4.881719764
1,23,7777.65077,13527.79282,125.8656032,8308.459249,35.29921531,44.7329658,4.629695952
1,23,9163.904505,18722.24998,121.7049333,7880.107664,39.48717907,39.99679639,4.132437213
1,23,10172.55906,28436.4306,123.3015551,4729.540575,25.79731795,27.61703006,4.942873001
1,23,11697.36876,5678.312476,115.0433668,3700.405364,28.75200405,20.54382511,4.267305615
1,23,12383.02234,15181.90186,118.1716964,14050.6143,68.67830669,78.40665969,4.155746379
1,23,18483.22262,19645.11864,127.3357503,10213.20915,54.11836473,65.95430014,5.563302046
1,23,18946.25432,28287.0511,126.3461518,4304.063932,35.45501167,26.05695673,5.370195447
1,23,19371.08668,26916.17402,127.3813754,24863.86805,108.7028947,130.8813893,4.491195807
1,23,19345.02783,29740.00442,126.5146909,9529.789699,49.30284424,69.7138459,6.195399385
1,23,20343.84043,20602.6957,124.8866668,19848.84088,91.99017499,110.6782843,4.585656531
1,23,31581.24397,26421.5612,123.7460974,3524.060597,27.92742958,20.3946213,5.054298548
1,24,4056.335916,17102.27897,116.6019776,3946.526041,27.3311993,24.06937094,4.691476239
1,24,6480.799411,14897.74195,115.9258433,3144.636848,25.61581345,19.76495466,4.855975396
1,24,7077.462152,24242.97212,124.7578786,4254.838307,25.66752928,30.50330243,6.09100498
1,24,7793.109544,13524.59464,117.6900581,7647.133181,40.42061581,41.51096266,4.124806876
1,24,9169.601718,18724.55319,124.6966275,8085.827585,34.14887411,39.54523534,4.179397904
1,24,10180.21718,28443.51964,123.9845923,4463.734153,24.7622993,27.55250877,5.2600592
1,24,11697.2985,5684.645372,112.9750452,3594.159823,28.40330542,22.88322203,4.626875088
1,24,12392.55825,15181.30165,117.6804277,13709.32283,63.25965708,61.54651251,3.375250422
1,24,13035.35284,30834.28053,123.663259,10321.04406,45.96774763,51.44691177,4.132680328
1,24,13102.78063,27996.38924,122.4245421,11835.90093,45.85253521,72.95145178,4.911958122
1,24,14432.57935,20427.06236,120.0239097,12854.22743,65.80864173,75.71363503,4.518148466
1,24,15339.63249,16746.44516,123.3248263,6203.058959,36.02550164,35.59893117,4.788327275
1,24,17387.12497,16985.73617,125.9346178,13060.91746,55.25263857,68.78033508,4.461641832
1,24,18497.31102,19645.38916,117.9904437,9648.792768,58.46179109,53.68899431,4.189651539
1,24,18961.43653,28304.49192,118.8594479,4202.256324,38.12410636,23.51561815,4.499244321
1,24,19362.24089,29739.28521,119.4359747,8529.283239,49.91088941,51.57567871,4.651790457
1,24,20358.00785,20603.24886,126.0881001,20048.52444,68.0803176,126.786336,5.275666951
1,24,20778.99304,30970.353,124.2039191,7518.816924,36.48877389,45.78942108,5.072666875
1,24,21259.88226,15093.92265,126.4292366,12244.83377,56.06145343,79.03296415,5.459007372
1,24,21461.70818,3931.518538,123.3486916,6209.073575,35.52813065,37.51755969,5.015264019
1,24,23017.12681,28991.81855,126.4523948,9486.905936,39.79624073,52.63294114,4.77388641
1,24,29407.49058,24667.16574,126.4503583,6342.979113,37.53611718,42.15290896,5.727602049
1,24,30554.08929,8858.254675,126.7102204,3014.291555,22.10839279,19.32176965,5.820545028
1,24,31011.95836,16840.97728,127.3366144,6632.190926,40.30336034,40.86299183,5.405811354
1,24,31578.95546,26425.49929,122.6853224,3481.569858,25.39330059,21.37767153,5.231094181
1,25,4055.069138,17093.84083,119.5883977,4640.048025,26.96348898,26.94627463,4.655753735
1,25,6476.555979,14904.55832,115.9712143,3211.96009,25.01174598,20.86898456,4.982776414
1,25,7075.768079,24235.75668,126.2938851,4273.736487,24.34429063,25.15568376,5.240201945
1,25,7793.240533,13530.23864,119.0817875,7216.153328,37.80780627,35.22532605,3.856522522
1,25,9172.752078,18726.03293,124.2619422,8200.100737,35.30011303,39.33927157,4.078757056
1,25,9757.950785,9599.121755,124.8173622,6398.398914,32.68868447,32.92657929,4.441453462
1,25,10181.26715,28449.13991,120.6236834,5278.334054,27.28825914,35.12129608,5.285985095
1,25,11694.35493,5685.443302,113.8418357,3663.731054,29.98611328,24.57897608,4.893221138
1,25,12388.63886,15178.01888,115.3207322,13164.4364,65.93427328,70.18842097,3.80776066
1,25,13033.55706,30831.3557,124.4928773,10769.3081,44.07652868,51.54593232,4.026280523
1,25,13108.82409,27992.4395,114.9920004,14740.52361,60.23651819,93.99377398,4.465521158
1,25,14434.21765,20426.06839,117.0575598,13221.17295,69.05876574,80.77042814,4.451257361
1,25,15338.24985,16744.95401,122.400118,7029.990162,36.34065397,40.22644203,4.676904829
1,25,17385.62141,16987.65147,125.3356287,13106.57867,57.18980346,70.76860092,4.525029642
1,25,18493.4922,19646.56993,121.5660191,9805.472327,55.30032489,62.80093093,5.051433406
1,25,18961.74408,28300.16051,116.9912708,3390.882484,33.39130091,25.23017341,5.654248991
1,25,19359.43201,29744.39006,123.903915,8228.53436,44.73096793,48.95938542,4.924288828
1,25,20358.14994,20601.65016,121.5418322,19680.59454,71.32944538,130.512119,5.140519757
1,25,20776.62953,30972.05775,123.3506075,6538.229043,36.55506367,35.91490181,4.59414427
1,25,21457.55616,3928.210087,125.9517648,6675.290751,34.95130055,36.78833676,4.786546801
1,25,30328.27587,8013.983618,113.9964895,2576.427452,27.22045249,16.77039769,4.945758117
1,25,30561.72177,8849.39051,125.0768593,3116.548133,23.65473639,20.55753102,5.806533079
1,25,31005.44023,16838.04575,127.3236251,6528.145882,39.18336758,43.02155498,5.752487916
1,25,31582.89231,26429.777,114.7724122,3236.837677,28.52078739,24.01010792,5.460306784
1,26,4048.140377,17094.50859,119.3521736,4174.234137,26.14708342,21.58360031,4.253454884
1,26,6468.777419,14902.06875,120.9618381,3359.722079,24.30303931,19.34129138,4.85184398
1,26,7775.577158,13525.13652,126.815671,8328.186924,35.85644632,45.75149902,4.78276182
1,26,9159.511165,18724.8125,125.3920288,8382.405237,37.12095741,38.17052545,3.957544917
1,26,10170.80299,28434.17637,126.6693425,4514.244253,24.28877402,27.24117677,5.363742942
1,26,11685.42963,5675.740952,120.6605508,3904.44934,24.7484415,25.0552346,5.219636811
1,26,12383.87744,15174.24882,118.7018658,13100.51059,63.07289356,71.74336393,4.127911943
1,26,13023.8231,30831.15016,126.102003,10166.99018,44.60064733,55.90707243,4.69731925
1,26,13090.63315,27989.74002,127.2878543,12507.78113,42.86371198,75.84513686,5.209740658
1,26,15328.44635,16743.20381,124.7592289,6483.373433,37.39136279,36.75411212,4.828922483
1,26,18483.90464,19641.76754,122.1753087,9258.086661,56.78446667,58.94939166,5.081966251
1,26,18947.87827,28295.25713,125.5110936,4103.483014,34.5354535,25.70396206,5.480764864
1,26,19373.81879,26918.42368,124.8469566,22541.9388,107.7260362,119.583024,4.357628951
1,26,19345.48487,29741.00579,126.2773266,9614.248936,51.10222024,55.21417591,4.913367491
1,26,32410.88301,21498.06471,120.9790993,3883.202647,35.55743155,30.4006056,6.248188163
1,27,4037.899338,17097.70176,121.7389305,4210.712604,25.13160143,22.01907909,4.444038492
1,27,6475.398062,14895.48133,117.3729862,3587.845838,26.1383841,20.7000584,4.575294185
1,27,10164.67664,28439.09086,125.5006143,4852.66269,29.59356293,28.51852103,5.127718471
1,27,12372.12587,15172.78056,124.5108215,14281.1885,64.48038083,92.18796973,5.281262559
1,27,30333.92085,8010.057915,119.7100577,2727.442708,28.22691078,17.17373807,5.224037739
1,28,4055.990439,17090.69602,117.595247,3904.067754,25.54288103,20.93807623,4.293646735
1,28,6488.32437,14899.94862,114.3785641,3209.563056,24.20544795,18.863545,4.484653139
1,28,7792.771003,13525.89261,119.1430424,8101.128853,40.12099343,41.56679586,4.002390231
1,28,9170.321482,18723.14395,121.4864733,8769.809604,38.44028322,45.56956008,4.181193709
1,28,9757.61716,9598.360552,126.1962454,5527.027713,27.95412323,32.39391595,5.127847628
1,28,10178.32772,28448.24262,119.8408646,4208.950651,25.0076739,25.86143944,4.939534909
1,28,11700.75773,5680.092304,112.7540324,3815.084036,27.47840854,26.95189819,5.008528873
